45234,Port-des-Barques,4795,75
45231,Port-Sainte-Foy-et-Ponchapt,4795,75
45232,Port-Sainte-Marie,4795,75
45242,Portets,4795,75
45252,Pouillon,4795,75
45276,Prahecq,4795,75
45304,Préchac,4795,75
45281,Preignac,4795,75
45286,Prigonrieux,4795,75
45317,Pugnac,4795,75
45319,Puilboreau,4795,75
45326,Pujols,4795,75
45340,Puymoyen,4795,75
45341,Puyoô,4795,75
45398,Quinsac,4795,75
45433,Rauzan,4795,75
45436,Razac-sur-l’Isle,4795,75
45437,Razès,4795,75
45446,Reignac,4795,75
45492,Ribérac,4795,75
45511,Rilhac-Rancon,4795,75
45518,Rion-des-Landes,4795,75
45519,Rions,4795,75
45527,Rivedoux-Plage,4795,75
45532,Rivière-Saas-et-Gourby,4795,75
45533,Rivières,4795,75
45542,Rochechouart,4795,75
45544,Rochefort,4795,75
45549,Roches-Prémarie-Andillé,4795,75
45592,Roquefort,4795,75
45621,Rouffignac-Saint-Cernin-de-Reilhac,4795,75
45627,Rouillac,4795,75
45629,Rouillé,4795,75
45632,Roullet-Saint-Estèphe,4795,75
45634,Roumazières-Loubert,4795,75
45645,Royan,4795,75
45662,Ruelle-sur-Touvre,4795,75
45663,Ruffec,4795,75
45700,Sablonceaux,4795,75
45701,Sablons,4795,75
45705,Sabres,4795,75
45710,Sadirac,4795,75
45729,Saint-Agnant,4795,75
45730,Saint-Agnant-de-Versillat,4795,75
45733,Saint-Aigulin,4795,75
45745,Saint-Amand-sur-Sèvre,4795,75
45749,Saint-Amant-de-Boixe,4795,75
45759,Saint-André-de-Seignanx,4795,75
45771,Saint-Antoine-de-Breuilh,4795,75
45778,Saint-Astier,4795,75
45782,Saint-Aubin-de-Médoc,4795,75
45788,Saint-Aubin-le-Cloud,4795,75
45794,Saint-Aulaye,4795,75
45810,Saint-Benoît,4795,75
45825,Saint-Brice,4795,75
45829,Saint-Brice-sur-Vienne,4795,75
45838,Saint-Caprais-de-Bordeaux,4795,75
45855,Saint-Christoly-de-Blaye,4795,75
45861,Saint-Ciers-d’Abzac,4795,75
45862,Saint-Ciers-sur-Gironde,4795,75
45865,Saint-Claud,4795,75
45869,Saint-Clément,4795,75
45880,Saint-Cyprien,4795,75
45898,Saint-Denis-d’Oléron,4795,75
45897,Saint-Denis-de-Pile,4795,75
46639,Saint-Émilion,4795,75
45923,Saint-Estèphe,4795,75
46643,Saint-Étienne-de-Baïgorry,4795,75
45953,Saint-Gelais,4795,75
45954,Saint-Gence,4795,75
45961,Saint-Genis-de-Saintonge,4795,75
45974,Saint-Georges-de-Didonne,4795,75
45981,Saint-Georges-des-Coteaux,4795,75
45984,Saint-Georges-du-Bois,4795,75
45986,Saint-Georges-lès-Baillargeaux,4795,75
45992,Saint-Geours-de-Maremne,4795,75
46002,Saint-Germain-de-Lusignan,4795,75
46003,Saint-Germain-de-Marencennes,4795,75
46012,Saint-Germain-du-Puch,4795,75
46017,Saint-Germain-les-Belles,4795,75
46024,Saint-Gervais,4795,75
46030,Saint-Gervais-les-Trois-Clochers,4795,75
46051,Saint-Hilaire,4795,75
46060,Saint-Hilaire-de-Villefranche,4795,75
46065,Saint-Hilaire-la-Palud,4795,75
46070,Saint-Hippolyte,4795,75
46113,Saint-Jean-d’Illac,4795,75
46092,Saint-Jean-de-Liversay,4795,75
46094,Saint-Jean-de-Luz,4795,75
46100,Saint-Jean-de-Sauves,4795,75
46103,Saint-Jean-de-Thouars,4795,75
46086,Saint-Jean-Pied-de-Port,4795,75
46133,Saint-Jouvent,4795,75
46143,Saint-Julien-en-Born,4795,75
46149,Saint-Junien,4795,75
46164,Saint-Just-le-Martel,4795,75
46155,Saint-Just-Luzac,4795,75
46179,Saint-Laurent-de-la-Prée,4795,75
46188,Saint-Laurent-sur-Gorre,4795,75
46210,Saint-Léger-de-Montbrun,4795,75
46220,Saint-Léon-sur-l’Isle,4795,75
46224,Saint-Léonard-de-Noblat,4795,75
46195,Saint-Loubès,4795,75
46198,Saint-Louis-de-Montferrand,4795,75
46226,Saint-Macaire,4795,75
46228,Saint-Maixant,4795,75
46253,Saint-Mariens,4795,75
46272,Saint-Martin-de-Hinx,4795,75
46277,Saint-Martin-de-Ré,4795,75
46278,Saint-Martin-de-Seignanx,4795,75
46262,Saint-Martin-Lacaussade,4795,75
46305,Saint-Mathieu,4795,75
46317,Saint-Maurice-la-Clouère,4795,75
46318,Saint-Maurice-la-Souterraine,4795,75
46326,Saint-Maxire,4795,75
46349,Saint-Médard-d’Eyrans,4795,75
46347,Saint-Médard-de-Guizières,4795,75
46348,Saint-Médard-de-Mussidan,4795,75
46350,Saint-Médard-en-Jalles,4795,75
46355,Saint-Même-les-Carrières,4795,75
46332,Saint-Mexant,4795,75
46333,Saint-Michel,4795,75
46346,Saint-Morillon,4795,75
46389,Saint-Palais,4795,75
46390,Saint-Palais-sur-Mer,4795,75
46391,Saint-Pantaléon-de-Larche,4795,75
46392,Saint-Pardoux,4795,75
46393,Saint-Pardoux-Isaac,4795,75
46394,Saint-Pardoux-la-Rivière,4795,75
46403,Saint-Paul,4795,75
46416,Saint-Paul-lès-Dax,4795,75
46481,Saint-Pée-sur-Nivelle,4795,75
46421,Saint-Perdon,4795,75
46444,Saint-Pierre-d’Aurillac,4795,75
46445,Saint-Pierre-d’Oléron,4795,75
46438,Saint-Pierre-des-Échaubrognes,4795,75
46440,Saint-Pierre-du-Mont,4795,75
46459,Saint-Porchaire,4795,75
46467,Saint-Priest-sous-Aixe,4795,75
46465,Saint-Priest-Taurion,4795,75
46469,Saint-Privat,4795,75
46473,Saint-Projet-Saint-Constant,4795,75
46487,Saint-Quentin-de-Baron,4795,75
46498,Saint-Rogatien,4795,75
46499,Saint-Romain-de-Benet,4795,75
46519,Saint-Saturnin,4795,75
46526,Saint-Sauvant,4795,75
46532,Saint-Sauveur,4795,75
46536,Saint-Sauveur-d’Aunis,4795,75
46541,Saint-Savin,4795,75
46542,Saint-Savinien,4795,75
46545,Saint-Selve,4795,75
46550,Saint-Seurin-sur-l’Isle,4795,75
46551,Saint-Sever,4795,75
46560,Saint-Sulpice-de-Cognac,4795,75
46561,Saint-Sulpice-de-Faleyrens,4795,75
46563,Saint-Sulpice-de-Royan,4795,75
46564,Saint-Sulpice-et-Cameyrac,4795,75
46567,Saint-Sulpice-le-Guérétois,4795,75
46568,Saint-Sulpice-les-Feuilles,4795,75
46573,Saint-Sylvestre-sur-Lot,4795,75
46574,Saint-Symphorien,4795,75
46587,Saint-Trojan-les-Bains,4795,75
46602,Saint-Varent,4795,75
46603,Saint-Vaury,4795,75
46605,Saint-Viance,4795,75
46611,Saint-Victurnien,4795,75
46614,Saint-Vincent-de-Paul,4795,75
46615,Saint-Vincent-de-Tyrosse,4795,75
46620,Saint-Vite,4795,75
46621,Saint-Vivien-de-Médoc,4795,75
46627,Saint-Xandre,4795,75
46630,Saint-Yrieix-la-Perche,4795,75
46631,Saint-Yrieix-sur-Charente,4795,75
46633,Saint-Yzan-de-Soudiac,4795,75
46666,Sainte-Bazeille,4795,75
46670,Sainte-Colombe-en-Bruilhois,4795,75
46676,Sainte-Eulalie,4795,75
46687,Sainte-Féréole,4795,75
46678,Sainte-Feyre,4795,75
46681,Sainte-Fortunade,4795,75
46684,Sainte-Foy-la-Grande,4795,75
46697,Sainte-Hélène,4795,75
46701,Sainte-Livrade-sur-Lot,4795,75
46712,Sainte-Marie-de-Gosse,4795,75
46713,Sainte-Marie-de-Ré,4795,75
46723,Sainte-Radegonde,4795,75
46728,Sainte-Soulle,4795,75
46731,Sainte-Terre,4795,75
46733,Sainte-Verge,4795,75
46734,Saintes,4795,75
46738,Saivres,4795,75
46748,Salies-de-Béarn,4795,75
46750,Salignac,4795,75
46751,Salignac-Eyvigues,4795,75
46759,Sallebœuf,4795,75
46761,Salles,4795,75
46764,Salles-sur-Mer,4795,75
46770,Samadet,4795,75
46788,Sanguinet,4795,75
46802,Sarbazan,4795,75
46804,Sare,4795,75
46808,Sarlat-la-Canéda,4795,75
46832,Saubion,4795,75
46833,Saubrigues,4795,75
46834,Saucats,4795,75
46835,Saugnac-et-Cambran,4795,75
46837,Saujon,4795,75
46840,Saulgé,4795,75
46858,Sauvagnon,4795,75
46862,Sauveterre-de-Béarn,4795,75
46863,Sauveterre-de-Guyenne,4795,75
46865,Sauviat-sur-Vige,4795,75
46869,Sauzé-Vaussais,4795,75
46884,Savigné,4795,75
46877,Savigny-Lévescault,4795,75
46907,Scorbé-Clairvaux,4795,75
46912,Secondigny,4795,75
46914,Segonzac,4795,75
46919,Seignosse,4795,75
46922,Seilhac,4795,75
46939,Semussac,4795,75
47141,Séreilhac,4795,75
46967,Serres-Castet,4795,75
47131,Sèvres-Anxaumont,4795,75
47006,Sireuil,4795,75
47013,Smarves,4795,75
47028,Solignac,4795,75
47042,Soorts-Hossegor,4795,75
47045,Sorges,4795,75
47056,Soubise,4795,75
47068,Soulac-sur-Mer,4795,75
47078,Soumoulou,4795,75
47080,Souprosse,4795,75
47081,Souraïde,4795,75
47086,Sourzac,4795,75
47087,Soussans,4795,75
47088,Soustons,4795,75
47090,Soyaux,4795,75
47121,Surgères,4795,75
47152,Tabanac,4795,75
47162,Talence,4795,75
47173,Taponnat-Fleurignac,4795,75
47179,Targon,4795,75
47181,Tarnos,4795,75
47182,Tartas,4795,75
47188,Tauriac,4795,75
47206,Tercé,4795,75
47205,Tercis-les-Bains,4795,75
47209,Terrasson-Lavilledieu,4795,75
47216,Thairé,4795,75
47268,Thénac,4795,75
47269,Thénezay,4795,75
47223,Thenon,4795,75
47241,Thiviers,4795,75
47251,Thorigné,4795,75
47254,Thouars,4795,75
47264,Thuré,4795,75
47291,Tocane-Saint-Apre,4795,75
47294,Tonnay-Boutonne,4795,75
47295,Tonnay-Charente,4795,75
47296,Tonneins,4795,75
47305,Tosse,4795,75
47311,Toulenne,4795,75
47344,Touvre,4795,75
47354,Treignac,4795,75
47397,Trélissac,4795,75
47364,Tresses,4795,75
47377,Trizay,4795,75
47413,Tulle,4795,75
47430,Urcuit,4795,75
47433,Urrugne,4795,75
47434,Urt,4795,75
47438,Ussac,4795,75
47439,Ussel,4795,75
47440,Usson-du-Poitou,4795,75
47442,Ustaritz,4795,75
47445,Uzein,4795,75
47447,Uzerche,4795,75
47517,Varetz,4795,75
47522,Vars,4795,75
47524,Vasles,4795,75
47547,Vaux-sur-Mer,4795,75
47551,Vayres,4795,75
47923,Vélines,4795,75
47568,Vendays-Montalivet,4795,75
47571,Vendeuvre-du-Poitou,4795,75
47600,Vergt,4795,75
47929,Vérines,4795,75
47615,Verneuil-sur-Vienne,4795,75
47640,Vertheuil,4795,75
47653,Veyrac,4795,75
47659,Vianne,4795,75
47672,Vicq-sur-Breuilh,4795,75
47679,Vielle-Saint-Girons,4795,75
47681,Viennay,4795,75
47683,Vienne,4795,75
47688,Vieux-Boucau-les-Bains,4795,75
47693,Vigeois,4795,75
47733,Villefagnan,4795,75
47742,Villefranque,4795,75
47744,Villegouge,4795,75
47758,Villenave-d’Ornon,4795,75
47768,Villeneuve-de-Marsan,4795,75
47784,Villeneuve-sur-Lot,4795,75
47813,Villeréal,4795,75
47828,Villiers-en-Plaine,4795,75
47856,Virazeil,4795,75
47886,Vivonne,4795,75
47934,Vœuil-et-Giget,4795,75
47906,Vouillé,4795,75
47910,Vouneuil-sous-Biard,4795,75
47911,Vouneuil-sur-Vienne,4795,75
47914,Voutezac,4795,75
48001,Ychoux,4795,75
48007,Ygos-Saint-Saturnin,4795,75
48015,Yves,4795,75
48018,Yvrac,4795,75
39236,Abeilhan,4799,75
39257,Agde,4799,75
39274,Aiguefonde,4799,75
39276,Aigues-Mortes,4799,75
39277,Aigues-Vives,4799,75
39284,Aimargues,4799,75
39305,Albi,4799,75
39306,Albias,4799,75
39342,Alénya,4799,75
39341,Alès,4799,75
39314,Alignan-du-Vent,4799,75
39340,Alzonne,4799,75
39388,Andrest,4799,75
39392,Anduze,4799,75
39410,Aniane,4799,75
39447,Aramon,4799,75
39474,Argelers,4799,75
39476,Argelès-Gazost,4799,75
39475,Argeliers,4799,75
39488,Arles,4799,75
39495,Armissan,4799,75
39526,Arthès,4799,75
39535,Arzens,4799,75
39548,Aspet,4799,75
39549,Aspiran,4799,75
39551,Assas,4799,75
39567,Aubais,4799,75
39577,Aubiet,4799,75
39584,Aubin,4799,75
39586,Aubord,4799,75
39591,Aucamville,4799,75
39592,Auch,4799,75
39617,Aumont-Aubrac,4799,75
39625,Aureilhan,4799,75
39627,Auriac-sur-Vendinelle,4799,75
39629,Aurignac,4799,75
39632,Aussillon,4799,75
39633,Aussonne,4799,75
39634,Auterive,4799,75
39643,Auvillar,4799,75
39652,Auzeville-Tolosane,4799,75
39653,Auzielle,4799,75
39681,Avèze,4799,75
39670,Avignonet-Lauragais,4799,75
39682,Ax-les-Thermes,4799,75
39688,Ayguesvives,4799,75
39696,Azille,4799,75
39705,Bagard,4799,75
39706,Bages,4799,75
39707,Bagnac-sur-Célé,4799,75
39714,Bagnères-de-Bigorre,4799,75
39715,Bagnères-de-Luchon,4799,75
39713,Bagnols-sur-Cèze,4799,75
39718,Baho,4799,75
39720,Baillargues,4799,75
39741,Baixas,4799,75
39745,Balaruc-le-Vieux,4799,75
39746,Balaruc-les-Bains,4799,75
39756,Balma,4799,75
39762,Banyuls de la Marenda,4799,75
39763,Banyuls-dels-Aspres,4799,75
39768,Baraqueville,4799,75
39770,Barbazan-Debat,4799,75
39778,Barcelonne-du-Gers,4799,75
39784,Barjac,4799,75
39797,Bassan,4799,75
39830,Bazet,4799,75
39831,Baziège,4799,75
39836,Beaucaire,4799,75
39850,Beaulieu,4799,75
39863,Beaumont-de-Lomagne,4799,75
39871,Beaumont-sur-Lèze,4799,75
39878,Beaupuy,4799,75
39896,Beauvoisin,4799,75
39898,Beauzelle,4799,75
40412,Bédarieux,4799,75
39901,Belberaud,4799,75
40420,Bélesta,4799,75
39913,Bellegarde,4799,75
39933,Belmont-sur-Rance,4799,75
39934,Belpech,4799,75
40428,Bérat,4799,75
39956,Bernis,4799,75
39973,Bessan,4799,75
39982,Bessèges,4799,75
39981,Bessières,4799,75
40436,Béziers,4799,75
40003,Bezouce,4799,75
40007,Biars-sur-Cère,4799,75
40037,Bizanet,4799,75
40039,Bize-Minervois,4799,75
40044,Blagnac,4799,75
40060,Blauzac,4799,75
40063,Blaye-les-Mines,4799,75
40094,Boisseron,4799,75
40095,Boisset-et-Gaujac,4799,75
40107,Bompas,4799,75
40157,Bouillargues,4799,75
40161,Boujan-sur-Libron,4799,75
40171,Bouloc,4799,75
40173,Boulogne-sur-Gesse,4799,75
40222,Bout-du-Pont-de-Larn,4799,75
40234,Bouzigues,4799,75
40243,Bozouls,4799,75
40251,Bram,4799,75
40256,Branoux-les-Taillades,4799,75
40261,Brassac,4799,75
40264,Brax,4799,75
40275,Brens,4799,75
40277,Bressols,4799,75
40281,Bretenoux,4799,75
40302,Briatexte,4799,75
40342,Bruguières,4799,75
40388,Burlats,4799,75
40408,Buzet-sur-Tarn,4799,75
40444,Cabestany,4799,75
40447,Cabrières,4799,75
40450,Cadalen,4799,75
40458,Cagnac-les-Mines,4799,75
40463,Cahors,4799,75
40464,Cahuzac-sur-Vère,4799,75
40467,Caissargues,4799,75
40468,Cajarc,4799,75
40474,Calmont,4799,75
40480,Calvisson,4799,75
40483,Camarès,4799,75
40497,Campan,4799,75
40502,Campsas,4799,75
40506,Candillargues,4799,75
40509,Canet,4799,75
40510,Canet-en-Roussillon,4799,75
40514,Canohès,4799,75
40526,Capdenac-Gare,4799,75
40527,Capendu,4799,75
40528,Capestang,4799,75
40533,Capvern,4799,75
40534,Caraman,4799,75
40537,Carbonne,4799,75
40539,Carcassonne,4799,75
40549,Carmaux,4799,75
40568,Cassagnes-Bégonhès,4799,75
40575,Castanet-Tolosan,4799,75
40577,Castelginest,4799,75
40580,Castelmaurou,4799,75
40583,Castelnau-d'Estrétefonds,4799,75
40584,Castelnau-de-Guers,4799,75
40585,Castelnau-de-Lévis,4799,75
40587,Castelnau-le-Lez,4799,75
40582,Castelnau-Montratier,4799,75
40588,Castelnaudary,4799,75
40589,Castelsarrasin,4799,75
40592,Castillon-du-Gard,4799,75
40595,Castres,4799,75
40597,Castries,4799,75
40610,Caunes-Minervois,4799,75
40612,Caussade,4799,75
40613,Cauterets,4799,75
40616,Caux,4799,75
40620,Caveirac,4799,75
40623,Caylus,4799,75
40624,Cazaubon,4799,75
40628,Cazères,4799,75
40625,Cazes-Mondenard,4799,75
40626,Cazilhac,4799,75
40627,Cazouls-lès-Béziers,4799,75
40637,Cendras,4799,75
41393,Cépet,4799,75
40645,Ceret,4799,75
40654,Cers,4799,75
40656,Cervera de la Marenda,4799,75
40658,Cessenon-sur-Orb,4799,75
40684,Chalabre,4799,75
40755,Chanac,4799,75
40913,Chirac,4799,75
41023,Cintegabelle,4799,75
41034,Claira,4799,75
41041,Clapiers,4799,75
41042,Clarensac,4799,75
41043,Claret,4799,75
41078,Codognan,4799,75
41091,Collioure,4799,75
41103,Colombiers,4799,75
41105,Colombiès,4799,75
41106,Colomiers,4799,75
41108,Combaillaux,4799,75
41126,Comps,4799,75
41133,Condom,4799,75
41147,Congénies,4799,75
41150,Connaux,4799,75
41153,Conques-sur-Orbiel,4799,75
41161,Corbarieu,4799,75
41174,Cordes-sur-Ciel,4799,75
41187,Cornebarrieu,4799,75
41188,Corneilhan,4799,75
41189,Corneilla-del-Vercol,4799,75
41190,Corneilla-la-Rivière,4799,75
41224,Coufouleux,4799,75
41227,Couiza,4799,75
41256,Cournonsec,4799,75
41257,Cournonterral,4799,75
41265,Coursan,4799,75
41296,Cransac,4799,75
41303,Creissan,4799,75
41304,Creissels,4799,75
41364,Cugnaux,4799,75
41373,Cunac,4799,75
41386,Cuxac-Cabardès,4799,75
41441,Daux,4799,75
41445,Decazeville,4799,75
41612,Département de l'Ariège,4799,75
41614,Département de l'Aude,4799,75
41615,Département de l'Aveyron,4799,75
41618,Département de l'Hérault,4799,75
41631,Département de la Lozère,4799,75
41637,Département des Hautes-Pyrénées,4799,75
41639,Département des Pyrénées-Orientales,4799,75
41645,Département du Tarn-et-Garonne,4799,75
41556,Dourgne,4799,75
41583,Drémil-Lafage,4799,75
41578,Druelle,4799,75
41652,Eaunes,4799,75
41653,Eauze,4799,75
48031,el Voló,4799,75
41664,Elne,4799,75
48032,els Banys d'Arles,4799,75
41681,Entraygues-sur-Truyère,4799,75
41705,Escalquens,4799,75
41716,Espalion,4799,75
41719,Espéraza,4799,75
41729,Estagel,4799,75
41761,Fabrègues,4799,75
41760,Fabrezan,4799,75
41799,Fenouillet,4799,75
41803,Ferrals-les-Corbières,4799,75
41819,Figeac,4799,75
41822,Finhan,4799,75
41823,Firmi,4799,75
41832,Flavin,4799,75
41839,Fleurance,4799,75
41845,Fleury,4799,75
41860,Florac,4799,75
41862,Florensac,4799,75
41863,Flourens,4799,75
41867,Foix,4799,75
41872,Fonbeauzard,4799,75
41874,Fonsorbes,4799,75
41875,Font-Romeu-Odeillo-Via,4799,75
41904,Fontenilles,4799,75
41937,Fourques,4799,75
41984,Fréjairolles,4799,75
41975,Frontignan,4799,75
41976,Fronton,4799,75
41981,Frouzins,4799,75
42011,Gagnac-sur-Garonne,4799,75
42013,Gaillac,4799,75
42014,Gaillac-Toulza,4799,75
42022,Gallargues-le-Montueux,4799,75
42029,Ganges,4799,75
42036,Gard,4799,75
42039,Gardouch,4799,75
42044,Garidech,4799,75
42047,Garons,4799,75
42298,Générac,4799,75
42073,Gerde,4799,75
42075,Gers,4799,75
42090,Gigean,4799,75
42091,Gignac,4799,75
42097,Gimont,4799,75
42099,Ginestas,4799,75
42104,Giroussens,4799,75
42128,Gondrin,4799,75
42144,Goudargues,4799,75
42149,Gourdan-Polignan,4799,75
42150,Gourdon,4799,75
42163,Grabels,4799,75
42165,Gragnague,4799,75
42168,Gramat,4799,75
42187,Gratentour,4799,75
42188,Graulhet,4799,75
42195,Grenade,4799,75
42215,Grisolles,4799,75
42230,Gruissan,4799,75
42341,Haute-Garonne,4799,75
42464,Hérépian,4799,75
42420,Horgues,4799,75
42469,Ibos,4799,75
42479,Ille-sur-Têt,4799,75
42523,Jacou,4799,75
42548,Jegun,4799,75
42560,Jonquières-Saint-Vincent,4799,75
42586,Juillan,4799,75
42598,Juvignac,4799,75
42627,L'Union,4799,75
43706,L’Isle-en-Dodon,4799,75
43704,L’Isle-Jourdain,4799,75
42634,La Barthe-de-Neste,4799,75
42664,La Calmette,4799,75
42665,La Canourgue,4799,75
42669,La Cavalerie,4799,75
42753,La Fouillade,4799,75
42772,La Grande-Motte,4799,75
48033,la Guingueta d'Ix,4799,75
42794,La Loubière,4799,75
42827,La Palme,4799,75
48034,la Roca d'Albera,4799,75
42871,La Salvetat-Peyralès,4799,75
42872,La Salvetat-Saint-Gilles,4799,75
42873,La Salvetat-sur-Agout,4799,75
42891,La Tour-du-Crieu,4799,75
42894,La Tour-sur-Orb,4799,75
42922,Labarthe-Rivière,4799,75
42923,Labarthe-sur-Lèze,4799,75
42924,Labastide-Beauvoir,4799,75
42925,Labastide-Rouairoux,4799,75
42926,Labastide-Saint-Georges,4799,75
42927,Labastide-Saint-Pierre,4799,75
42928,Labastide-Saint-Sernin,4799,75
42929,Labastidette,4799,75
42939,Labège,4799,75
42937,Labruguière,4799,75
42942,Lacapelle-Marival,4799,75
42943,Lacasse,4799,75
42944,Lacaune,4799,75
42947,Lacroix-Falgarde,4799,75
42949,Lacrouzette,4799,75
42953,Lafrançaise,4799,75
42954,Lagardelle-sur-Lèze,4799,75
42955,Lagarrigue,4799,75
42963,Lagrave,4799,75
42965,Laguiole,4799,75
42971,Laissac,4799,75
42973,Lalbenque,4799,75
42977,Laloubère,4799,75
42978,Lamagistère,4799,75
42979,Lamalou-les-Bains,4799,75
43023,Langlade,4799,75
43025,Langogne,4799,75
43035,Lannemezan,4799,75
43046,Lansargues,4799,75
43047,Lanta,4799,75
43060,Lapeyrouse-Fossat,4799,75
43075,Laroque,4799,75
43077,Laroque-d’Olmes,4799,75
43084,Lasalle,4799,75
43091,Latour-Bas-Elne,4799,75
43093,Lattes,4799,75
43094,Laudun-l'Ardoise,4799,75
43095,Launac,4799,75
43096,Launaguet,4799,75
43097,Laure-Minervois,4799,75
43098,Laurens,4799,75
43104,Lautrec,4799,75
43106,Lauzerte,4799,75
43108,Laval-Pradel,4799,75
43109,Lavalette,4799,75
43113,Lavaur,4799,75
43114,Lavelanet,4799,75
43116,Lavernose-Lacasse,4799,75
43120,Lavérune,4799,75
43118,Lavit,4799,75
43126,Le Barcarès,4799,75
43142,Le Bousquet-d’Orb,4799,75
43151,Le Cailar,4799,75
43156,Le Cap d'Agde,4799,75
43178,Le Crès,4799,75
43185,Le Fauga,4799,75
43190,Le Fousseret,4799,75
43193,Le Garric,4799,75
43200,Le Grau-du-Roi,4799,75
43206,Le Houga,4799,75
43219,Le Malzieu-Ville,4799,75
43236,Le Monastère,4799,75
43279,Le Pouget,4799,75
43280,Le Poujol-sur-Orb,4799,75
43300,Le Sequestre,4799,75
43301,Le Soler,4799,75
43334,Le Vigan,4799,75
43339,Lectoure,4799,75
43683,Lédenon,4799,75
43684,Lédignan,4799,75
43685,Léguevin,4799,75
43363,Les Angles,4799,75
43403,Les Mages,4799,75
43407,Les Matelles,4799,75
43428,Les Salles-du-Gardon,4799,75
43439,Lespignan,4799,75
43440,Lespinasse,4799,75
43445,Leucate,4799,75
43693,Lévignac,4799,75
43456,Leyme,4799,75
43695,Lézan,4799,75
43697,Lézat-sur-Lèze,4799,75
43698,Lézignan-Corbières,4799,75
43699,Lézignan-la-Cèbe,4799,75
43462,Lherm,4799,75
43470,Lieuran-lès-Béziers,4799,75
43475,Lignan-sur-Orb,4799,75
43496,Limoux,4799,75
43509,Lisle-sur-Tarn,4799,75
43518,Livinhac-le-Haut,4799,75
43526,Llupia,4799,75
43537,Lodève,4799,75
43547,Lombez,4799,75
43552,Longages,4799,75
43597,Lot,4799,75
43605,Loupian,4799,75
43608,Lourdes,4799,75
43629,Luc-la-Primaube,4799,75
43652,Lunel,4799,75
43653,Lunel-Viel,4799,75
43670,Luz-Saint-Sauveur,4799,75
43672,Luzech,4799,75
43717,Magalas,4799,75
43776,Manduel,4799,75
43792,Maraussan,4799,75
43801,Marciac,4799,75
43804,Marcillac-Vallon,4799,75
43814,Marcorignan,4799,75
43837,Marguerittes,4799,75
43871,Marquefave,4799,75
43882,Marseillan,4799,75
43906,Marsillargues,4799,75
43908,Marssac-sur-Tarn,4799,75
43909,Martel,4799,75
43921,Martres-Tolosane,4799,75
43922,Marvejols,4799,75
43932,Masseube,4799,75
43946,Maubourguet,4799,75
43947,Mauguio,4799,75
43953,Maureilhan,4799,75
43954,Maureillas-las-Illas,4799,75
43962,Mauvezin,4799,75
43971,Mazamet,4799,75
43978,Mazères,4799,75
43999,Mende,4799,75
44013,Mercus-Garrabet,4799,75
44024,Merville,4799,75
44058,Meynes,4799,75
44061,Meyrueis,4799,75
44453,Mèze,4799,75
44108,Miélan,4799,75
44071,Milhaud,4799,75
44073,Millas,4799,75
44074,Millau,4799,75
44090,Mirande,4799,75
44091,Mirandol-Bourgnounac,4799,75
44096,Miremont,4799,75
44098,Mirepoix,4799,75
44099,Mireval,4799,75
44118,Moissac,4799,75
44123,Molières,4799,75
44124,Molières-sur-Cèze,4799,75
44131,Monclar-de-Quercy,4799,75
44137,Mondonville,4799,75
44141,Monestiés,4799,75
44147,Mons,4799,75
44164,Montady,4799,75
44165,Montagnac,4799,75
44170,Montaigu-de-Quercy,4799,75
44172,Montaigut-sur-Save,4799,75
44176,Montans,4799,75
44178,Montaren-et-Saint-Médiers,4799,75
44180,Montarnaud,4799,75
44181,Montastruc-la-Conseillère,4799,75
44183,Montauban,4799,75
44191,Montbazens,4799,75
44192,Montbazin,4799,75
44194,Montberon,4799,75
44196,Montbeton,4799,75
44198,Montblanc,4799,75
44212,Montcuq,4799,75
44216,Montech,4799,75
44217,Monteils,4799,75
44224,Montescot,4799,75
44226,Montesquieu-Volvestre,4799,75
44227,Montesquiu d'Albera,4799,75
44231,Montfaucon,4799,75
44239,Montferrier-sur-Lez,4799,75
44243,Montfrin,4799,75
44244,Montgaillard,4799,75
44247,Montgiscard,4799,75
44267,Montjoie-en-Couserans,4799,75
44268,Montjoire,4799,75
44269,Montlaur,4799,75
44298,Montpellier,4799,75
44299,Montpeyroux,4799,75
44300,Montpezat-de-Quercy,4799,75
44303,Montrabé,4799,75
44324,Montréal,4799,75
44305,Montredon-Labessonnié,4799,75
44326,Montréjeau,4799,75
44318,Montricoux,4799,75
44319,Montrodat,4799,75
44406,Moussac,4799,75
44407,Moussan,4799,75
44424,Moyrazès,4799,75
44429,Mudaison,4799,75
44440,Muret,4799,75
44442,Murviel-lès-Béziers,4799,75
44443,Murviel-lès-Montpellier,4799,75
44444,Mus,4799,75
44495,Nages-et-Solorgues,4799,75
44496,Nailloux,4799,75
44514,Narbonne,4799,75
44518,Naucelle,4799,75
44692,Nébian,4799,75
44691,Nègrepelisse,4799,75
44698,Névian,4799,75
44700,Nîmes,4799,75
44602,Nissan-lez-Enserune,4799,75
44683,Noé,4799,75
44609,Nogaro,4799,75
44621,Nohic,4799,75
44715,Odos,4799,75
44731,Olemps,4799,75
44738,Olonzac,4799,75
44741,Ondes,4799,75
44765,Orgueil,4799,75
44771,Orleix,4799,75
44779,Ornaisons,4799,75
44783,Orsan,4799,75
44785,Ortaffa,4799,75
44792,Osséja,4799,75
44790,Ossun,4799,75
44809,Oursbelille,4799,75
44814,Ouveillan,4799,75
44833,Palaja,4799,75
44835,Palau-del-Vidre,4799,75
